Genome project	Gene stable ID
caenorhabditis_briggsae	WBGene00024095
caenorhabditis_briggsae	WBGene00024096
caenorhabditis_briggsae	WBGene00024097
caenorhabditis_briggsae	WBGene00024098
caenorhabditis_briggsae	WBGene00024099
caenorhabditis_briggsae	WBGene00024100
caenorhabditis_briggsae	WBGene00024101
caenorhabditis_briggsae	WBGene00024102
caenorhabditis_briggsae	WBGene00024103
caenorhabditis_briggsae	WBGene00024104
caenorhabditis_briggsae	WBGene00024105
caenorhabditis_briggsae	WBGene00024106
caenorhabditis_briggsae	WBGene00024107
caenorhabditis_briggsae	WBGene00024108
caenorhabditis_briggsae	WBGene00024109
caenorhabditis_briggsae	WBGene00024110
caenorhabditis_briggsae	WBGene00024111
caenorhabditis_briggsae	WBGene00024112
caenorhabditis_briggsae	WBGene00024113
caenorhabditis_briggsae	WBGene00024114
caenorhabditis_briggsae	WBGene00024115
caenorhabditis_briggsae	WBGene00024116
caenorhabditis_briggsae	WBGene00024117
caenorhabditis_briggsae	WBGene00024118
caenorhabditis_briggsae	WBGene00024119
caenorhabditis_briggsae	WBGene00024120
caenorhabditis_briggsae	WBGene00024121
caenorhabditis_briggsae	WBGene00024122
caenorhabditis_briggsae	WBGene00024123
caenorhabditis_briggsae	WBGene00024124
caenorhabditis_briggsae	WBGene00024125
caenorhabditis_briggsae	WBGene00024126
caenorhabditis_briggsae	WBGene00024127
caenorhabditis_briggsae	WBGene00024128
caenorhabditis_briggsae	WBGene00024129
caenorhabditis_briggsae	WBGene00024130
caenorhabditis_briggsae	WBGene00024131
caenorhabditis_briggsae	WBGene00024132
caenorhabditis_briggsae	WBGene00024133
caenorhabditis_briggsae	WBGene00024134
caenorhabditis_briggsae	WBGene00024135
caenorhabditis_briggsae	WBGene00024136
caenorhabditis_briggsae	WBGene00024137
caenorhabditis_briggsae	WBGene00024138
caenorhabditis_briggsae	WBGene00024139
caenorhabditis_briggsae	WBGene00024140
caenorhabditis_briggsae	WBGene00024141
caenorhabditis_briggsae	WBGene00024142
caenorhabditis_briggsae	WBGene00024143
caenorhabditis_briggsae	WBGene00024144
caenorhabditis_briggsae	WBGene00024145
caenorhabditis_briggsae	WBGene00024146
caenorhabditis_briggsae	WBGene00024147
caenorhabditis_briggsae	WBGene00024148
caenorhabditis_briggsae	WBGene00024149
caenorhabditis_briggsae	WBGene00024150
caenorhabditis_briggsae	WBGene00024151
caenorhabditis_briggsae	WBGene00024152
caenorhabditis_briggsae	WBGene00024154
caenorhabditis_briggsae	WBGene00024155
caenorhabditis_briggsae	WBGene00024156
caenorhabditis_briggsae	WBGene00024157
caenorhabditis_briggsae	WBGene00024158
caenorhabditis_briggsae	WBGene00024159
caenorhabditis_briggsae	WBGene00024160
caenorhabditis_briggsae	WBGene00024161
caenorhabditis_briggsae	WBGene00024162
caenorhabditis_briggsae	WBGene00024163
caenorhabditis_briggsae	WBGene00024164
caenorhabditis_briggsae	WBGene00024165
caenorhabditis_briggsae	WBGene00024166
caenorhabditis_briggsae	WBGene00024167
caenorhabditis_briggsae	WBGene00024168
caenorhabditis_briggsae	WBGene00024169
caenorhabditis_briggsae	WBGene00024170
caenorhabditis_briggsae	WBGene00024171
caenorhabditis_briggsae	WBGene00024172
caenorhabditis_briggsae	WBGene00024173
caenorhabditis_briggsae	WBGene00024174
caenorhabditis_briggsae	WBGene00024175
caenorhabditis_briggsae	WBGene00024176
caenorhabditis_briggsae	WBGene00024177
caenorhabditis_briggsae	WBGene00024178
caenorhabditis_briggsae	WBGene00024179
caenorhabditis_briggsae	WBGene00024180
caenorhabditis_briggsae	WBGene00024181
caenorhabditis_briggsae	WBGene00024182
caenorhabditis_briggsae	WBGene00024183
caenorhabditis_briggsae	WBGene00024184
caenorhabditis_briggsae	WBGene00024185
caenorhabditis_briggsae	WBGene00024186
